image_id,filename,codec,quality,ssim,psnr,msssim,msssim_db,bytes,bpp
0,md0d3ca2e738.png,jpeg,95,0.9909471288974334,49.04861941469739,0.9990451604959661,30.200696214740276,244870,7.47283935546875
0,md0d3ca2e738.png,jpeg,90,0.9733688774298574,44.263505661656914,0.9974519387613208,25.93790138620488,175797,5.364898681640625
0,md0d3ca2e738.png,jpeg,85,0.9594464918219394,41.49854606980381,0.993558666640496,21.910242241406714,63680,1.943359375
0,md0d3ca2e738.png,jpeg,80,0.9562106253823378,40.97039573134805,0.9919327533496389,20.932746646073998,48668,1.4852294921875
0,md0d3ca2e738.png,jpeg,75,0.9528796916850045,40.37536748963668,0.9902247148897951,20.098705669261648,39184,1.19580078125
0,md0d3ca2e738.png,jpeg,70,0.9507036470266422,39.93636859852864,0.988925038388742,19.556577704816622,32900,1.0040283203125
0,md0d3ca2e738.png,jpeg,65,0.9495511460080245,39.64987335387582,0.9880680717387307,19.232893664253396,27621,0.842926025390625
0,md0d3ca2e738.png,jpeg,60,0.9464974670811754,38.97602988994412,0.9865963433322998,18.727767050707964,22760,0.694580078125
0,md0d3ca2e738.png,jpeg,55,0.944376707591903,38.57716791963861,0.9855730680547266,18.40826016855724,20924,0.6385498046875
0,md0d3ca2e738.png,jpeg,50,0.942653547390461,38.24675063346114,0.9846463885499949,18.137894541716545,19460,0.5938720703125
0,md0d3ca2e738.png,jpeg,45,0.9406747824435499,37.93682517086272,0.9842490395724882,18.02692959610786,18215,0.555877685546875
0,md0d3ca2e738.png,jpeg,40,0.9378531035538306,37.45336246585336,0.9834457684237434,17.810909737724906,16352,0.4990234375
0,md0d3ca2e738.png,jpeg,35,0.9337436667483076,36.913171752183885,0.981535711489217,17.33667422472473,14876,0.4539794921875
0,md0d3ca2e738.png,jpeg,30,0.9298002557921285,36.31394275362058,0.9805742993407907,17.11623307819685,13121,0.400421142578125
0,md0d3ca2e738.png,jpeg,25,0.9239020335713781,35.539780527084346,0.977586535557691,16.49491009511802,11262,0.34368896484375
0,md0d3ca2e738.png,jpeg,20,0.9159996554894826,34.5062430690665,0.9749277716202238,16.008070649236327,9470,0.28900146484375
0,md0d3ca2e738.png,jpeg,15,0.9037797977170957,33.24685294663889,0.9681512627703663,14.969077823262415,7552,0.23046875
0,md0d3ca2e738.png,jpeg,10,0.8850093288480659,31.160770448545293,0.958334810169797,13.802266351506557,5332,0.1627197265625
1,mdffb614dda3.png,jpeg,95,0.9925139223416354,48.656664301018665,0.9992880651450796,31.47559744344868,276640,8.4423828125
1,mdffb614dda3.png,jpeg,90,0.9783081900075409,43.942359941323815,0.9980364494497489,27.06957913638524,202390,6.17645263671875
1,mdffb614dda3.png,jpeg,85,0.9575322485282549,40.915356370578884,0.9943444193688408,22.4752280153185,81994,2.50225830078125
