image_id,filename,model_dir,codec,ssim,psnr,msssim,msssim_db,entropy,bytes,bpp,layers,quantization,entropy_reg,codebook,latent,latent_shape,n_features
10,kodim11.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8855394829519038,30.18375691262507,0.9774121756766194,16.461255986438136,2.807979142931936,22635,0.690765380859375,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
11,kodim12.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9076963134483255,34.561849204453345,0.9801621278893887,17.025049138441798,2.467180141404458,17756,0.5418701171875,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
12,kodim13.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.804184324780722,24.854381107114794,0.9656116787231066,14.635890244680912,3.4595745487011045,28026,0.85528564453125,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
13,kodim14.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8795655444920119,29.440086465088715,0.9791781705907694,16.814811159671528,3.1853170186668303,25485,0.777740478515625,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
14,kodim15.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8683145440423109,32.154546761746715,0.9763635763874944,16.264182351873337,2.716644820504711,20079,0.612762451171875,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
15,kodim16.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9042239661208756,33.179373609483534,0.9794910918300468,16.880574594944367,2.3993586593756007,18665,0.569610595703125,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
16,kodim17.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9191735889235398,32.481086666274784,0.9850170215187013,18.24401844219189,2.5936660869946953,20176,0.61572265625,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
17,kodim18.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8761868302047907,28.780530507139037,0.9775132424123458,16.480731618746326,3.074280258864005,24019,0.733001708984375,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
18,kodim19.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9100692314751458,31.722801656237767,0.9833271199306869,17.779893737669155,2.7251909594834873,21717,0.662750244140625,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
19,kodim20.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9189354063259144,33.037321370995045,0.9887623064531966,19.493228153401528,2.318741297621271,16940,0.5169677734375,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
20,kodim21.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8983399437743214,30.17305610354331,0.9828547067091705,17.65855081356889,2.6562938230826205,21159,0.645721435546875,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
21,kodim22.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8762807106468563,31.479121352206278,0.9769116322781082,16.3660676931032,2.664186661029384,20901,0.637847900390625,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
22,kodim23.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9333343329935745,34.43975080191987,0.9873633502717202,18.983680524287752,2.318441107407582,17152,0.5234375,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
23,kodim24.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.90685747273739,28.37572185035238,0.9824046846395122,17.5460294490766,2.8555459466850026,23005,0.702056884765625,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
0,kodim01.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9330221435420752,31.932139634319622,0.9890053153225863,19.58817221494001,2.915943101862773,47116,1.4378662109375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
1,kodim02.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9208902084809992,35.73502693977039,0.9830888323536138,17.718264051240034,2.313363808493374,32516,0.9923095703125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
2,kodim03.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.954912172228321,38.17415641818891,0.9916118569955527,20.763341741159735,1.7047921238863115,25302,0.77215576171875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
3,kodim04.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9336330325917476,36.62325969078821,0.9872797380124687,18.955039438316735,2.1144903644112243,31441,0.959503173828125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
4,kodim05.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9598532207212198,32.14446537422498,0.9934268404697284,21.822258272851435,3.154690920608058,50672,1.54638671875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
5,kodim06.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9413955693734174,33.52960140813088,0.9882070231248151,19.283765530662393,2.5721940612206264,40357,1.231597900390625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
6,kodim07.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9681545516175064,37.28056649135854,0.9938848776322334,22.135948480121503,1.9631427208727834,30196,0.9215087890625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
7,kodim08.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9471797245596786,30.945797175113015,0.9925160253132598,21.258676900960833,3.1724929783456846,51231,1.563446044921875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
8,kodim09.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9410170551295911,37.3377454319779,0.9906015584636366,20.269441557908536,1.7555252639974581,27006,0.82415771484375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
9,kodim10.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9429082933573353,36.975763936299224,0.9897723311364848,19.902233413688265,1.8175450843976317,28498,0.86968994140625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
10,kodim11.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9404285684822501,33.61196943959568,0.9887870272757404,19.50279234274744,2.5048459823614424,40382,1.23236083984375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
11,kodim12.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9418299930295531,37.18372655103873,0.988014878164392,19.213575467564606,2.0873708349031217,30598,0.93377685546875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
12,kodim13.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9156356010344547,28.531469371210072,0.9873324746760244,18.97308218827156,3.2543637002772137,52812,1.6116943359375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
13,kodim14.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9427817587374504,32.93762978836734,0.99083514381395,20.37874345551185,2.8446911959825547,45414,1.38592529296875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
14,kodim15.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9199998030986462,34.775521873846216,0.9866830611470186,18.755955943883155,2.3205804917620694,35089,1.070831298828125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
15,kodim16.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9478990626230971,36.37053239844144,0.9889754793183684,19.576402834789583,2.0614497727280785,32283,0.985198974609375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
16,kodim17.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9501034940859904,35.375088404556905,0.991334166994995,20.621896842958307,2.19797636100465,34159,1.042449951171875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
17,kodim18.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9347110466451135,32.371891229696026,0.9889635113455834,19.57169078832714,2.7481387200245013,43292,1.3211669921875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
18,kodim19.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9457799231993175,34.91697165827113,0.9906724826584057,20.302339348519453,2.386224279793616,37973,1.158843994140625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
19,kodim20.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9475386979403361,36.05002294975788,0.9933163200761496,21.749843563001853,1.9154408555794622,28994,0.88482666015625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
20,kodim21.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9395450642599954,33.674572366903575,0.9905735377623853,20.25651267915725,2.371678739520373,37756,1.1522216796875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
