image_id,filename,codec,quality,ssim,psnr,msssim,msssim_db,bytes,bpp
0,kodim01.png,jpeg2000,25,0.6555351210285099,24.62315996026026,0.8915914107026042,9.649363069426332,8229,0.251129150390625
0,kodim01.png,jpeg2000,26,0.7141262551761454,25.580644657835112,0.9147125485281166,10.691148628232698,12025,0.366973876953125
0,kodim01.png,jpeg2000,27,0.7725485005718461,26.72680124828256,0.9392440066166046,12.164108738621799,16082,0.49078369140625
0,kodim01.png,jpeg2000,28,0.8122446091222395,27.705853535776935,0.9542086045721245,13.392161217618373,20233,0.617462158203125
0,kodim01.png,jpeg2000,29,0.8385620946301677,28.695069874122183,0.9598781456854366,13.966190033691525,25123,0.766693115234375
0,kodim01.png,jpeg2000,30,0.8677354513548138,29.64430043474413,0.9675096000502089,14.8824494255104,30686,0.93646240234375
0,kodim01.png,jpeg2000,31,0.8993413513190059,30.698380659014465,0.9755600595976415,16.118998574703337,36268,1.1068115234375
0,kodim01.png,jpeg2000,32,0.9165346067856136,31.764290390080824,0.9812397695609919,17.267618313207613,42391,1.293670654296875
0,kodim01.png,jpeg2000,33,0.9300937585697532,32.772579481535786,0.9846860449270297,18.149126313435374,49422,1.50823974609375
0,kodim01.png,jpeg2000,34,0.9434763754920392,33.77463929876479,0.9867290847324577,18.770991237116345,55633,1.697784423828125
0,kodim01.png,jpeg2000,35,0.952572924603167,34.773503802701086,0.9886661606529626,19.456229476138507,61972,1.8912353515625
0,kodim01.png,jpeg2000,36,0.9636553288552109,35.721019598473745,0.9910951240664899,20.503721269326082,68715,2.097015380859375
0,kodim01.png,jpeg2000,37,0.9694952984640283,36.75531505774054,0.9929305863992763,21.50616608909168,75881,2.315704345703125
0,kodim01.png,jpeg2000,38,0.9735268772407278,37.653332450783736,0.994303009142088,22.44354477464782,83606,2.55145263671875
0,kodim01.png,jpeg2000,39,0.978531041507713,38.59614769627863,0.995035987496008,23.04167133215229,91158,2.78192138671875
0,kodim01.png,jpeg2000,40,0.9825164562145067,39.474289358255895,0.995724385205299,23.69001428830785,99388,3.0330810546875
0,kodim01.png,jpeg2000,41,0.9849111403816017,40.35866205300522,0.99626998152758,24.28289017400366,108295,3.304901123046875
0,kodim01.png,jpeg2000,42,0.9878022536809974,41.34811944730444,0.9971744145066569,25.488915477801907,117094,3.57342529296875
0,kodim01.png,jpeg2000,43,0.9892446471144095,42.099698072488245,0.9977102069934543,26.40203775379797,126498,3.86041259765625
0,kodim01.png,jpeg2000,44,0.9909933534093008,42.84380477632596,0.9979870782928879,26.961731167310386,136805,4.174957275390625
1,kodim02.png,jpeg2000,25,0.5921853903837876,24.2779318998377,0.7079379359619484,5.345248499038472,315,0.009613037109375
1,kodim02.png,jpeg2000,26,0.6101021507628198,25.49634012701913,0.7501339411254796,6.022927332477433,540,0.0164794921875
1,kodim02.png,jpeg2000,27,0.6324717695609247,26.65145052397703,0.8001706407805242,6.993407042466682,989,0.030181884765625
1,kodim02.png,jpeg2000,28,0.6611422316625345,27.503567974268766,0.83518089433112,7.829924467309489,1675,0.051116943359375
1,kodim02.png,jpeg2000,29,0.6943033122174157,28.488529741764246,0.8643412971695308,8.675523399782257,2847,0.086883544921875
1,kodim02.png,jpeg2000,30,0.7283579044380932,29.51843340315633,0.890570600411132,9.60865983634131,4391,0.134002685546875
1,kodim02.png,jpeg2000,31,0.7626189851343912,30.41373147740048,0.9155121998190732,10.732059975191442,6642,0.20269775390625
1,kodim02.png,jpeg2000,32,0.7961164426964036,31.477873085216622,0.9323460894003412,11.697070948125983,9394,0.28668212890625
1,kodim02.png,jpeg2000,33,0.8321321398609515,32.514703484706516,0.9445991904069585,12.564838887152263,13180,0.4022216796875
1,kodim02.png,jpeg2000,34,0.8570410885873838,33.50231638858177,0.957630104809041,13.729426102979117,17108,0.5220947265625
1,kodim02.png,jpeg2000,35,0.8812002644580191,34.51536988103204,0.9664260313102067,14.739973189186928,21732,0.6632080078125
1,kodim02.png,jpeg2000,36,0.8988467964421605,35.50240463058199,0.970920452781366,15.364123599168384,27143,0.828338623046875
1,kodim02.png,jpeg2000,37,0.9197544800377969,36.51245370101699,0.9768091294529934,16.34682948357916,33240,1.014404296875
1,kodim02.png,jpeg2000,38,0.9314730705784724,37.51191311989136,0.9825931330170605,17.592793893917943,39396,1.2022705078125
1,kodim02.png,jpeg2000,39,0.9433822557324776,38.474909224693064,0.9860915927228976,18.567226004443146,47234,1.44146728515625
1,kodim02.png,jpeg2000,40,0.9526188055569685,39.38170279077425,0.9875298175971925,19.041271939991297,55038,1.67962646484375
1,kodim02.png,jpeg2000,41,0.9612326363020278,40.27709156619997,0.9902196030510068,20.09643518498806,64183,1.958709716796875
1,kodim02.png,jpeg2000,42,0.9680138361327842,41.267605612127625,0.9929164327176668,21.497479766511898,73412,2.2403564453125
1,kodim02.png,jpeg2000,43,0.9723288924995422,42.083429227341625,0.9941336423643312,22.316314642905226,82940,2.5311279296875
1,kodim02.png,jpeg2000,44,0.9765831237120816,42.76237996573319,0.9946744470169325,22.73635290231782,94673,2.889190673828125
2,kodim03.png,jpeg2000,25,0.7082241564967658,24.580511239562153,0.8124724236957307,7.2693485937003555,461,0.014068603515625
2,kodim03.png,jpeg2000,26,0.7248063425672248,25.62191515359163,0.8397519825004269,7.952073346286246,629,0.019195556640625
2,kodim03.png,jpeg2000,27,0.744903675168117,26.741514539562353,0.8778864437460057,9.1323612082578,970,0.02960205078125
2,kodim03.png,jpeg2000,28,0.7674401438693823,27.693445142960513,0.8993373777616693,9.971317605194072,1371,0.041839599609375
2,kodim03.png,jpeg2000,29,0.785558107213845,28.713609167032807,0.915926586861039,10.753413211170633,1991,0.060760498046875
2,kodim03.png,jpeg2000,30,0.810367703737905,29.767072096274948,0.9341322876344463,11.81327419665653,2838,0.08660888671875
2,kodim03.png,jpeg2000,31,0.8310312333712583,30.75942784925487,0.945089091914477,12.603413741148676,3964,0.1209716796875
2,kodim03.png,jpeg2000,32,0.8491880246076263,31.65797059092013,0.9569317834459599,13.658431119099262,5376,0.1640625
2,kodim03.png,jpeg2000,33,0.8668799028880517,32.57518379432453,0.9625704295992953,14.267851574881448,6959,0.212371826171875
2,kodim03.png,jpeg2000,34,0.8883970918194972,33.708439727944956,0.968407127848592,15.004108899920842,9101,0.277740478515625
2,kodim03.png,jpeg2000,35,0.9054103950530917,34.69027437644489,0.9729146279978799,15.672651952490668,11440,0.34912109375
2,kodim03.png,jpeg2000,36,0.9176032282482177,35.762307945162625,0.9784592517108683,16.667392141208556,14332,0.4373779296875
2,kodim03.png,jpeg2000,37,0.9300271942474875,36.67010390648792,0.9814692171561216,17.321062332663658,17160,0.523681640625
2,kodim03.png,jpeg2000,38,0.9389626465958218,37.6644599500308,0.9843332511980858,18.050211199249276,20640,0.6298828125
2,kodim03.png,jpeg2000,39,0.9482484827788372,38.72056381854673,0.9874931094380414,19.028506503095862,25016,0.763427734375
2,kodim03.png,jpeg2000,40,0.9565914534540984,39.616360782281646,0.9903346852294695,20.147839977266425,29747,0.907806396484375
2,kodim03.png,jpeg2000,41,0.9621803655089906,40.58790863990275,0.9912343452602392,20.572156392683794,35362,1.07916259765625
2,kodim03.png,jpeg2000,42,0.9683217026923532,41.543260624666694,0.9928618863173189,21.464165396854927,42304,1.291015625
2,kodim03.png,jpeg2000,43,0.9725589002478059,42.55398898386569,0.9944872403823926,22.586309444013217,49688,1.516357421875
2,kodim03.png,jpeg2000,44,0.9751819764057772,43.21276774179634,0.9949887416040499,23.000532031162322,58997,1.800445556640625
