image_id,filename,codec,quality,ssim,psnr,msssim,msssim_db,bytes,bpp
0,md020a3e0aef.png,jpeg2000,25,0.6273674620366766,23.842150539690074,0.6331573561505741,4.3552018523752,163,0.004974365234375
0,md020a3e0aef.png,jpeg2000,26,0.6308634415247906,24.957124979918323,0.6474336287763424,4.527591142956294,221,0.006744384765625
0,md020a3e0aef.png,jpeg2000,27,0.6497974068731529,26.05382136030628,0.7101160415212784,5.37775816852422,353,0.010772705078125
0,md020a3e0aef.png,jpeg2000,28,0.6800125711811426,27.174624355628232,0.764240640589983,6.275310571932209,569,0.017364501953125
0,md020a3e0aef.png,jpeg2000,29,0.7009681579649754,28.015446242992013,0.7969030646446421,6.922966298610662,833,0.025421142578125
0,md020a3e0aef.png,jpeg2000,30,0.7318418625139268,29.028993185338088,0.8346499161344403,7.815955804760687,1165,0.035552978515625
0,md020a3e0aef.png,jpeg2000,31,0.7527675193999207,29.9357624566205,0.8671385830954127,8.76601120323173,1619,0.049407958984375
0,md020a3e0aef.png,jpeg2000,32,0.7839702874448142,31.042087951008483,0.8984775440924156,9.934378848632033,2264,0.069091796875
0,md020a3e0aef.png,jpeg2000,33,0.8161073761513465,32.1497675802343,0.923777172768903,11.179149465623732,3211,0.097991943359375
0,md020a3e0aef.png,jpeg2000,34,0.8374664125840122,33.21784672467633,0.9406592799543471,12.266471882187632,4318,0.13177490234375
0,md020a3e0aef.png,jpeg2000,35,0.8646286600460132,34.349441498177875,0.9560821053272784,13.573584871812525,6154,0.18780517578125
0,md020a3e0aef.png,jpeg2000,36,0.8815715766943569,35.28578426600317,0.9661548629629656,14.705037231295126,8683,0.264984130859375
0,md020a3e0aef.png,jpeg2000,37,0.902515901590459,36.40748733413546,0.9753162706057542,16.075892233672775,12638,0.38568115234375
0,md020a3e0aef.png,jpeg2000,38,0.917223480454188,37.34750538622295,0.9815634494182652,17.343203307580403,18524,0.5653076171875
0,md020a3e0aef.png,jpeg2000,39,0.9311791987810202,38.30518819541535,0.9861220202731927,18.57673751270162,24952,0.761474609375
0,md020a3e0aef.png,jpeg2000,40,0.943885832089378,39.20244234623984,0.9895830965503027,19.82261361129663,36194,1.10455322265625
0,md020a3e0aef.png,jpeg2000,41,0.9531526797792648,40.12268660580472,0.9923868212295808,21.184339721119763,47333,1.444488525390625
0,md020a3e0aef.png,jpeg2000,42,0.96105250170463,40.98071301214773,0.9936340875711497,21.961393399419507,58522,1.78594970703125
0,md020a3e0aef.png,jpeg2000,43,0.9674110490124996,41.75212050404296,0.9945227765415869,22.614395404705107,74179,2.263763427734375
0,md020a3e0aef.png,jpeg2000,44,0.9729328675033785,42.55201128434682,0.9955755534301364,23.541410451211533,89927,2.744354248046875
1,md02d5ad379e.png,jpeg2000,25,0.6513797947837411,22.80894495288873,0.7639210264155641,6.269426917137251,140,0.0042724609375
1,md02d5ad379e.png,jpeg2000,26,0.6591238099787966,24.171216673183558,0.7761775862032805,6.500964249532366,157,0.004791259765625
1,md02d5ad379e.png,jpeg2000,27,0.6667244251300497,25.45484406288786,0.8028136684975289,7.051231926340982,191,0.005828857421875
1,md02d5ad379e.png,jpeg2000,28,0.6917665423970393,27.163397561986542,0.8530670216661121,8.328807181578291,252,0.0076904296875
1,md02d5ad379e.png,jpeg2000,29,0.699307932874619,28.31989937030354,0.8757388051397572,9.056644746508356,338,0.01031494140625
1,md02d5ad379e.png,jpeg2000,30,0.7121134529362942,29.67512724871314,0.8907696430915447,9.616566472937576,441,0.013458251953125
1,md02d5ad379e.png,jpeg2000,31,0.7264034279325875,31.14401496819804,0.9103103666395517,10.47257751320809,678,0.02069091796875
1,md02d5ad379e.png,jpeg2000,32,0.7398980976630937,32.48143315698079,0.9271150504258345,11.37362142350123,1228,0.0374755859375
1,md02d5ad379e.png,jpeg2000,33,0.7583695712981134,33.35928191134915,0.9393705017410989,12.17316025766225,3396,0.1036376953125
1,md02d5ad379e.png,jpeg2000,34,0.7864196486596917,34.110599625161285,0.9502321639371272,13.030512422454176,8183,0.249725341796875
1,md02d5ad379e.png,jpeg2000,35,0.8249984827426934,34.96460664116153,0.9623806403333558,14.245886010134377,17258,0.52667236328125
1,md02d5ad379e.png,jpeg2000,36,0.8531537325326014,35.78113343437011,0.9724893607749201,15.60499318418036,27070,0.82611083984375
1,md02d5ad379e.png,jpeg2000,37,0.881326471816259,36.61256015475252,0.9771429164333613,16.409791839021143,38331,1.169769287109375
1,md02d5ad379e.png,jpeg2000,38,0.9037410550715433,37.46932454072901,0.9812638192604861,17.273189328078487,54435,1.661224365234375
1,md02d5ad379e.png,jpeg2000,39,0.9219947750284975,38.27690003619715,0.9860372147202012,18.550279405243764,69530,2.12188720703125
