image_id,filename,model_dir,codec,ssim,psnr,msssim,msssim_db,entropy,bytes,bpp,layers,quantization,entropy_reg,codebook,latent,latent_shape,n_features
32,mdeccf474dbb.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8297417906344703,32.825778277409896,0.9543998769468712,13.410339853789267,2.3882506712385076,15964,0.4871826171875,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
33,mdee4ebe8399.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9246118872577108,38.010260719561906,0.9824285739411781,17.551929906763146,1.3068663135809389,8036,0.2452392578125,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
34,mdf2e8badcdf.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8205635596744711,32.67179525099388,0.966247183029285,14.716899756097202,2.1363693421745973,15508,0.4732666015625,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
35,mdf52befb319.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9449528547605835,39.67646833670719,0.9862196016505393,18.607382281125627,1.4029599286303416,9148,0.2791748046875,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
36,mdf6115b24cc.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8776767842414065,30.48123466869327,0.9732218742110474,15.722198226936824,2.4964241182012485,19045,0.581207275390625,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
37,mdffb614dda3.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9096730750768577,36.99961073555897,0.9779846527731689,16.572744604425885,1.627910655573193,11323,0.345550537109375,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
38,mdffdd208406.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9582696557995479,35.60913311148021,0.9915722142705393,20.742865145560824,2.5363316251090176,17563,0.535980224609375,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
0,md020a3e0aef.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9290354575770605,37.882413272579434,0.9855566929557121,18.40333356167478,1.4300392096589265,18262,0.55731201171875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
1,md02d5ad379e.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.815350275225417,35.04204887340091,0.9672040964119388,14.841803989774414,1.4008906708569766,17007,0.519012451171875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
2,md03780c491b.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.852669573659154,33.82031119515106,0.9734563374365852,15.760391522577208,1.9159828225847098,27150,0.82855224609375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
