image_id,filename,model_dir,codec,ssim,psnr,msssim,msssim_db,entropy,bytes,bpp,layers,quantization,entropy_reg,codebook,latent,latent_shape,n_features
29,mdd67c45902a.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9731272241722263,40.38644154410308,0.991516892193215,20.714450137723176,1.5286462823123308,10027,0.305999755859375,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
30,mdd85dbada16.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8853404095481022,35.49022188099305,0.9757580866110058,16.15433104741433,2.1316929724352143,15166,0.46282958984375,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
31,mdeaca710445.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8152507082311423,33.9091011059213,0.9598975865070833,13.968294893470459,2.272093960129004,14802,0.45172119140625,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
32,mdeccf474dbb.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8381924844930216,33.04611321777635,0.9527097839163451,13.252287015539423,2.697990088691923,18266,0.55743408203125,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
33,mdee4ebe8399.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9271345732480224,38.36208569307481,0.9827810817795588,17.63994136601915,1.554125153095165,9735,0.297088623046875,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
34,mdf2e8badcdf.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8259979687264417,32.85803372243651,0.9674749150873561,14.877815609602402,2.442085677162233,17932,0.5472412109375,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
35,mdf52befb319.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9495505231431861,40.035696795193736,0.9875380984194317,19.044156829628896,1.6221869124890298,10715,0.326995849609375,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
36,mdf6115b24cc.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8832217554356689,30.67989889636467,0.9745033867144601,15.935175030594856,2.676448314995671,20577,0.627960205078125,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
37,mdffb614dda3.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9158809739527091,37.25377566191549,0.9800170830651725,16.993411168990153,1.9212832871279477,13856,0.4228515625,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
38,mdffdd208406.png,4k-0.5000/,TwitterDCN-65536D/64x64x16-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9592430496480987,35.7280525230527,0.9917417992711519,20.831145651072838,2.82681606823318,20083,0.612884521484375,,soft-codebook-5bpf,250.0,soft-codebook,65536,64x64x16,16
